4
4
4
4
4
29
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
4
4
22
22
22
4
4
4
4
22
9
22
22
9
4
4
4
22
9
9
9
4
4
4
4
4
4
4
9
9
4
4
4
4
4
4
22
26
26
10
10
10
10
10
1
1
1
1
1
1
1
1
29
1
29
29
29
1
1
1
1
1
1
29
32
32
32
32
19
19
19
19
19
32
20
20
15
15
20
16
16
16
16
7
7
7
20
15
7
7
7
17
6
7
7
7
7
17
17
17
6
6
7
7
7
7
7
7
15
17
17
6
6
20
7
7
7
7
15
15
15
15
20
20
7
7
15
15
15
15
6
20
20
20
15
15
15
15
15
15
20
20
20
20
15
15
15
15
20
20
15
15
15
15
15
20
20
20
15
15
15
15
20
20
20
20
15
15
15
15
20
20
20
20
15
15
15
15
20
20
20
20
16
20
20
20
16
16
16
16
14
20
16
16
16
16
16
15
23
31
30
31
26
23
18
18
23
30
30
18
23
18
23
23
23
19
19
23
23
23
23
23
23
18
23
31
23
23
18
18
31
31
31
2
2
23
2
18
18
18
18
2
2
2
18
18
18
31
2
2
2
2
18
31
31
31
2
2
2
2
2
8
31
2
2
2
2
2
30
8
8
31
2
30
2
30
30
30
30
8
31
30
30
30
30
30
30
25
26
26
26
30
30
30
30
30
30
26
26
30
30
30
23
23
19
23
23
23
18
23
23
18
18
23
18
18
18
31
31
25
25
25
25
7
7
22
9
9
17
17
17
17
17
17
17
17
17
17
7
7
7
7
17
7
7
7
7
7
7
17
17
7
7
7
7
17
17
7
17
17
7
5
5
5
5
5
1
5
5
5
5
5
5
5
5
5
1
5
5
1
19
23
5
1
23
1
23
23
5
19
5
19
19
19
23
5
6
20
20
6
20
12
12
12
12
21
21
21
21
6
6
14
20
21
21
21
21
21
21
21
6
6
6
6
21
21
21
21
6
6
6
6
6
21
21
21
6
6
6
6
21
21
6
6
6
6
6
21
21
21
6
6
6
6
21
21
6
6
6
6
6
21
21
21
6
6
21
21
21
21
6
6
6
6
6
6
12
21
21
6
6
20
12
12
6
6
6
6
20
12
12
6
6
14
14
20
12
12
14
14
14
14
12
12
12
12
14
14
14
14
12
12
12
14
14
20
21
12
3
3
16
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
24
24
24
24
24
19
32
32
19
19
32
32
19
31
31
31
31
31
31
31
31
31
31
31
26
26
26
32
32
19
32
32
30
26
30
30
26
30
30
26
26
26
30
26
26
26
26
26
26
26
26
26
30
11
11
11
11
11
9
4
9
9
9
9
9
9
9
9
9
4
4
4
4
9
9
9
9
9
4
4
4
4
9
9
9
4
4
4
11
11
9
9
9
9
9
9
11
11
4
4
9
9
9
9
9
11
11
11
11
11
9
9
11
11
11
11
17
17
17
17
9
11
11
11
11
11
11
17
17
11
11
11
11
17
17
17
11
11
11
11
11
11
17
17
17
17
11
11
11
11
11
17
17
11
11
17
17
17
17
11
11
11
11
17
17
17
17
17
11
11
11
11
11
8
8
8
8
8
29
29
29
29
29
29
29
29
29
29
29
18
18
29
29
29
29
18
29
8
29
18
8
8
8
8
8
22
22
22
8
8
8
8
8
22
22
22
8
8
22
22
8
8
22
22
22
8
8
22
22
22
25
8
25
8
22
22
25
25
22
22
22
1
1
18
1
1
29
29
18
18
18
29
29
